fecha,0,1,2,3,4,5,6,7,8
1961-11-01,8.0,12.0,8.0,12.0,4.0,8.0,24.0,20.0,4.0
1961-12-01,19.35483870967742,19.35483870967742,12.903225806451612,9.67741935483871,6.451612903225806,12.903225806451612,6.451612903225806,6.451612903225806,6.451612903225806
1962-01-01,22.22222222222222,33.33333333333333,22.22222222222222,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0
1962-02-01,7.142857142857142,21.428571428571427,14.285714285714285,3.571428571428571,14.285714285714285,14.285714285714285,10.714285714285714,10.714285714285714,3.571428571428571
1962-03-01,9.67741935483871,19.35483870967742,12.903225806451612,9.67741935483871,3.225806451612903,9.67741935483871,12.903225806451612,16.129032258064516,6.451612903225806
1962-04-01,6.666666666666667,6.666666666666667,6.666666666666667,3.3333333333333335,20.0,10.0,20.0,6.666666666666667,20.0
1962-05-01,26.666666666666668,6.666666666666667,6.666666666666667,13.333333333333334,6.666666666666667,6.666666666666667,13.333333333333334,3.3333333333333335,16.666666666666664
1962-06-01,21.428571428571427,17.857142857142858,17.857142857142858,14.285714285714285,7.142857142857142,3.571428571428571,3.571428571428571,3.571428571428571,10.714285714285714
1962-07-01,22.58064516129032,9.67741935483871,0.0,0.0,12.903225806451612,6.451612903225806,3.225806451612903,0.0,45.16129032258064
1962-08-01,29.03225806451613,6.451612903225806,19.35483870967742,12.903225806451612,0.0,3.225806451612903,3.225806451612903,9.67741935483871,16.129032258064516
1962-09-01,20.0,13.333333333333334,13.333333333333334,20.0,3.3333333333333335,6.666666666666667,10.0,6.666666666666667,6.666666666666667
1962-10-01,32.25806451612903,9.67741935483871,9.67741935483871,9.67741935483871,9.67741935483871,6.451612903225806,6.451612903225806,9.67741935483871,6.451612903225806
1962-11-01,26.666666666666668,6.666666666666667,13.333333333333334,3.3333333333333335,3.3333333333333335,16.666666666666664,16.666666666666664,13.333333333333334,0.0
1962-12-01,19.35483870967742,3.225806451612903,22.58064516129032,9.67741935483871,12.903225806451612,9.67741935483871,6.451612903225806,12.903225806451612,3.225806451612903
1963-01-01,,,,,,,,,
1963-02-01,3.571428571428571,7.142857142857142,14.285714285714285,10.714285714285714,10.714285714285714,17.857142857142858,21.428571428571427,7.142857142857142,7.142857142857142
1963-03-01,0.0,12.903225806451612,9.67741935483871,9.67741935483871,19.35483870967742,3.225806451612903,6.451612903225806,12.903225806451612,25.806451612903224
1963-04-01,23.333333333333332,10.0,6.666666666666667,16.666666666666664,0.0,16.666666666666664,13.333333333333334,3.3333333333333335,10.0
1963-05-01,16.129032258064516,9.67741935483871,6.451612903225806,12.903225806451612,9.67741935483871,19.35483870967742,6.451612903225806,0.0,19.35483870967742
1963-06-01,0.0,25.0,0.0,0.0,0.0,25.0,37.5,0.0,12.5
1963-07-01,12.903225806451612,6.451612903225806,6.451612903225806,3.225806451612903,0.0,9.67741935483871,12.903225806451612,25.806451612903224,22.58064516129032
1963-08-01,,,,,,,,,
1963-09-01,,,,,,,,,
1963-10-01,6.451612903225806,19.35483870967742,16.129032258064516,6.451612903225806,6.451612903225806,9.67741935483871,3.225806451612903,12.903225806451612,19.35483870967742
1963-11-01,,,,,,,,,
1963-12-01,,,,,,,,,
1964-01-01,20.0,20.0,13.333333333333334,10.0,6.666666666666667,10.0,3.3333333333333335,10.0,6.666666666666667
1964-02-01,6.896551724137931,17.24137931034483,10.344827586206897,20.689655172413794,3.4482758620689653,3.4482758620689653,13.793103448275861,10.344827586206897,13.793103448275861
1964-03-01,6.451612903225806,3.225806451612903,6.451612903225806,12.903225806451612,0.0,9.67741935483871,22.58064516129032,19.35483870967742,19.35483870967742
1964-04-01,,,,,,,,,
1964-05-01,12.903225806451612,16.129032258064516,6.451612903225806,19.35483870967742,12.903225806451612,6.451612903225806,9.67741935483871,12.903225806451612,3.225806451612903
1964-06-01,30.0,3.3333333333333335,16.666666666666664,3.3333333333333335,6.666666666666667,13.333333333333334,6.666666666666667,10.0,10.0
1964-07-01,29.03225806451613,16.129032258064516,9.67741935483871,16.129032258064516,3.225806451612903,6.451612903225806,12.903225806451612,6.451612903225806,0.0
1964-08-01,,,,,,,,,
1964-09-01,,,,,,,,,
1964-10-01,,,,,,,,,
1964-11-01,,,,,,,,,
1964-12-01,6.451612903225806,12.903225806451612,9.67741935483871,16.129032258064516,9.67741935483871,12.903225806451612,6.451612903225806,12.903225806451612,12.903225806451612
